date,median,mean_7
4/12/16,9.75902672,6.913337562
4/13/16,10.2949894,9.024508603
4/14/16,1.606809127,9.054724576
4/15/16,1.260242663,9.073730215
4/16/16,0.515877528,7.977415657
4/17/16,0.687674559,6.329663255
4/18/16,5.64312746,6.814812764
4/19/16,6.624258723,5.674849636
4/20/16,5.660820297,4.029774023
4/21/16,5.083212601,4.713206812
4/22/16,2.868686768,4.948588726
4/23/16,3.179047747,5.34848369
4/24/16,5.783147096,6.291517688
4/25/16,8.559634382,7.11332228
4/26/16,6.262669636,7.008716666
4/27/16,0.812209749,6.084012019
4/28/16,9.04243396,7.302560227
4/29/16,5.341806556,7.984387816
4/30/16,4.567814617,8.343976175
5/1/16,4.229279195,8.023637027
5/2/16,3.693418557,6.774910975
5/3/16,5.169139801,6.581619466
5/4/16,2.893308396,6.903067896
5/5/16,5.157051603,5.729932502
5/6/16,2.898445558,5.06116033
5/7/16,4.034442245,4.869756763
5/8/16,5.156551639,5.051990547
5/9/16,2.926397274,4.869440313
5/10/16,3.553469051,4.469593367
5/11/16,8.434392841,5.85805417
5/12/16,10.95180363,7.862858812
5/13/16,6.969985985,8.844863289
5/14/16,2.424258226,8.542011693
5/15/16,1.281558569,7.815854741
5/16/16,0.732458778,7.496757059
5/17/16,0.933571539,7.066418647
5/18/16,1.959271239,5.5115569
5/19/16,2.925956237,2.976537625
5/20/16,3.082222636,2.020617661
5/21/16,2.544348329,2.034453451
5/22/16,4.344333978,2.572640934
5/23/16,2.847213083,2.873731982
5/24/16,3.680897503,3.324205706
5/25/16,5.147269353,3.963866698
5/26/16,3.617454751,4.112661732
5/27/16,3.026682566,4.117829506
5/28/16,1.702986316,3.995102545
5/29/16,2.334410283,3.607401433
5/30/16,4.928890642,4.065352862
5/31/16,9.66501279,5.927314426
6/1/16,4.135956765,5.711163297
6/2/16,3.431291248,5.669021929
6/3/16,3.984984715,5.874946166
6/4/16,4.237568025,6.350639711
6/5/16,6.002850719,7.152779662
6/6/16,4.596215131,7.086908993
6/7/16,1.724321968,4.877586848
6/8/16,1.075151429,4.335162013
6/9/16,1.948666774,4.082274675
6/10/16,2.487280495,3.773202672
6/11/16,2.756254655,3.472830889
6/12/16,6.74188682,3.839498608
6/13/16,3.726202105,3.682673655
6/14/16,2.714725421,3.847421735
6/15/16,1.875688351,3.956734624
6/16/16,1.363256573,3.872049285
6/17/16,0.540049009,3.598256779
6/18/16,0.431838505,3.255485336
6/19/16,1.597225103,1.976200629
6/20/16,2.461225433,1.689669777
6/21/16,2.650222992,1.687487366
6/22/16,2.100314946,1.718747662
6/23/16,2.510632314,1.888115131
6/24/16,3.334783479,2.328118799
6/25/16,3.262816736,2.790884598
6/26/16,1.416792273,2.765452899
6/27/16,0.571248646,2.493330984
6/28/16,0.752371695,2.200811217
6/29/16,0.915788203,2.037886249
6/30/16,0.869105849,1.804400768
7/1/16,0.552525917,1.367588368
7/2/16,0.617430616,0.927116907
7/3/16,0.83242821,0.852034045
7/4/16,1.050941985,0.916811726
7/5/16,1.712787318,1.048024371
7/6/16,3.213015262,1.423009933
7/7/16,1.657141704,1.525925936
7/8/16,1.632779919,1.668406205
7/9/16,1.394234744,1.771347206
7/10/16,1.046335304,1.801442676
7/11/16,1.465487694,1.854854607
7/12/16,2.548486892,1.977939189
7/13/16,1.232584882,1.644007859
7/14/16,0.746889088,1.523641748
7/15/16,0.453694993,1.367581013
7/16/16,0.597714161,1.263558906
7/17/16,0.417712529,1.181217969
7/18/16,0.669704614,1.075079913
7/19/16,0.767378838,0.822768885
7/20/16,3.558147891,1.243294512
7/21/16,3.140212474,1.632569765
7/22/16,2.124037961,1.863207489
7/23/16,2.847924875,2.227387511
7/24/16,2.1144594,2.457462765
7/25/16,1.139368413,2.52008014
7/26/16,0.323399481,2.465472917
7/27/16,0.398660525,1.936570977
7/28/16,0.254418788,1.48741176
7/29/16,0.19185081,1.226319314
7/30/16,0.198082955,0.812857616
7/31/16,0.890571566,0.643669954
8/1/16,1.500120536,0.692195121
8/2/16,0.482248925,0.711110027
8/3/16,0.206449637,0.687832923
8/4/16,0.756072616,0.748811192
8/5/16,2.604055237,1.09224765
8/6/16,2.417490689,1.395003412
8/7/16,0.383637484,1.330637679
8/8/16,0.292968491,1.175677238
8/9/16,0.132795073,1.133215702
8/10/16,0.025723003,1.103157278
8/11/16,0.024836208,1.005099027
8/12/16,0.444246819,0.691065219
8/13/16,2.239621461,0.664278906
8/14/16,1.953890971,0.874852719
8/15/16,0.925711561,0.955207567
8/16/16,0.584109521,1.01114502
8/17/16,0.459538487,1.073119069
8/18/16,0.156364224,1.097501204
8/19/16,0.187277441,1.068758471
8/20/16,0.723257509,0.858013587
8/21/16,0.477632216,0.658207237
8/22/16,0.127052889,0.554981534
8/23/16,0.341239756,0.521836641
8/24/16,0.972108222,0.584872223
8/25/16,2.216808866,0.863693924
8/26/16,1.895913179,1.089797179
8/27/16,2.397908619,1.324820284
8/28/16,2.435133722,1.599993069
8/29/16,2.009348857,1.852440814
8/30/16,0.995290574,1.941051305
8/31/16,1.015557805,1.950828556
9/1/16,1.050568331,1.78826983
9/2/16,1.83369276,1.780316136
9/3/16,3.972352308,2.115548917
9/4/16,2.086614503,2.059780966
9/5/16,1.344329393,1.964090557
9/6/16,5.970211042,2.963728382
9/7/16,2.027058866,3.103354409
9/8/16,1.32768239,3.136407722
9/9/16,1.806899149,3.132076732
9/10/16,1.545506668,2.66963924
9/11/16,0.853256984,2.498558504
9/12/16,1.354747579,2.500780625
9/13/16,1.273087515,1.537388011
9/14/16,0.246025909,1.298891013
9/15/16,0.737357447,1.220952084
9/16/16,4.515790881,1.78648424
9/17/16,1.918445782,1.84332206
9/18/16,2.908226401,2.159340934
9/19/16,1.488711999,2.178079379
9/20/16,1.317843793,2.182325552
9/21/16,1.135398194,2.295997433
9/22/16,1.043720121,2.337888548
9/23/16,2.328997116,1.849444179
9/24/16,1.04044435,1.727899174
9/25/16,0.633845045,1.383150765
9/26/16,0.694410418,1.276551842
9/27/16,1.375649962,1.285219402
9/28/16,0.75126503,1.233656934
9/29/16,3.250471143,1.582346933
9/30/16,3.697344187,1.845252646
10/1/16,1.722294699,1.934393341
10/2/16,0.293252996,1.8935183
10/3/16,0.048741762,1.809058635
10/4/16,0.238669763,1.662211955
10/5/16,0.612728507,1.644561938
10/6/16,1.819012389,1.39879046
10/7/16,0.615568054,0.896698676
10/8/16,0.806376587,0.776295045
10/9/16,4.120267574,1.394673071
10/10/16,1.641900583,1.606360079
10/11/16,0.654882474,1.658085143
10/12/16,0.878664678,1.693106245
10/13/16,3.029884701,1.902381735
10/14/16,0.81516855,1.929610779
10/15/16,0.271139886,1.862746845
10/16/16,0.041274224,1.205814579
10/17/16,0.023342776,0.985956715
10/18/16,0.076919981,0.910253833
10/19/16,0.052386973,0.799436663
10/20/16,0.065512207,0.356487173
10/21/16,0.037674395,0.25079572
10/22/16,0.8422599,0.321526151
10/23/16,3.10633655,0.779933339
10/24/16,0.777882614,0.882831267
10/25/16,0.262876337,0.909370776
10/26/16,0.3760178,0.956404824
10/27/16,1.23618216,1.11467628
10/28/16,3.624439024,1.706092889
10/29/16,4.325706979,2.31799161
10/30/16,5.372504349,2.838062038
10/31/16,4.731417785,3.607080827
11/1/16,0.979771294,3.698621825
11/2/16,0.182851184,3.674395612
11/3/16,0.49610079,3.575774578
11/4/16,1.211284841,3.143901193
11/5/16,3.420659577,2.942911913
11/6/16,5.952562201,3.094125817
11/7/16,1.397964144,2.407058997
11/8/16,2.793712048,2.674197633
11/9/16,1.775610281,2.881537377
11/10/16,1.163489348,2.970844528
11/11/16,0.356117926,2.85920826
11/12/16,0.156808916,2.360558877
11/13/16,0.505198127,1.294599958
11/14/16,0.845015219,1.22341214
11/15/16,0.367494585,0.878463651
11/16/16,0.177969002,0.66952096
11/17/16,2.622221854,0.87859705
11/18/16,0.78746747,0.929361119
11/19/16,0.364120945,0.956773695
11/20/16,0.636856472,0.973494485
11/21/16,2.321142896,1.178590115
11/22/16,3.625606343,1.678949599
11/23/16,5.123076806,2.51983164
11/24/16,5.983593885,3.240472004
11/25/16,2.569518352,3.494395557
11/26/16,0.922517234,3.567003117
11/27/16,0.968492252,3.611178046
11/28/16,0.619135331,3.376241029
11/29/16,0.097599363,2.839957035
11/30/16,0.103249514,1.988806881
12/1/16,0.757625324,1.00205966
12/2/16,0.845343474,0.758594203
12/3/16,1.315001885,0.808206099
12/4/16,4.623755441,1.482981457
12/5/16,3.060354063,1.869090708
12/6/16,2.091994822,2.137801537
12/7/16,1.006558029,2.256542086
12/8/16,1.663087559,2.377380923
12/9/16,2.081586246,2.548964392
12/10/16,2.807263968,2.776220426
12/11/16,5.726240099,3.05360268
12/12/16,7.060817849,4.248098122
12/13/16,3.035320124,4.435277822
12/14/16,2.813268563,4.700105548
12/15/16,6.361829078,5.675883574
12/16/16,6.34380828,6.636934446
12/17/16,9.993245071,8.907263674
12/18/16,8.585754158,9.952029949
12/19/16,3.351775467,8.838499193
12/20/16,3.389384837,8.885066812
12/21/16,3.19077359,8.993561819
12/22/16,6.763098672,9.241030485
12/23/16,5.634031401,9.069990086
12/24/16,2.429470709,6.736603579
12/25/16,4.481477841,5.399935682
12/26/16,4.821163937,5.704805339
12/27/16,11.44775044,8.546507619
12/28/16,5.727204872,9.134725791
12/29/16,2.653403668,8.061098893
12/30/16,6.554424209,8.25269771
12/31/16,10.08330154,10.80260921
1/1/17,7.891877576,11.90308889
1/2/17,3.900080686,11.70603122
1/3/17,3.782591383,8.998317579
1/4/17,3.056534067,8.368165582
1/5/17,1.694161634,8.224267942
1/6/17,0.923462733,7.082452973
1/7/17,1.790592971,4.433231567
1/8/17,5.802855528,3.644585667
1/9/17,2.171879793,3.282976015
1/10/17,1.144476967,2.781193852
1/11/17,2.126692778,2.60380941
1/12/17,5.613327509,3.446926663
1/13/17,8.300020179,5.566978238
1/14/17,5.098803315,6.300673939
1/15/17,1.898510471,5.456769144
1/16/17,1.844038434,5.409589415
1/17/17,5.992944006,6.516124743
1/18/17,2.585278656,6.649243226
1/19/17,2.545442973,5.934762096
1/20/17,1.379038992,3.872514498
1/21/17,5.545482709,3.933274656
1/22/17,8.350794044,5.794923392
1/23/17,2.295937552,5.887868912
1/24/17,1.174072389,4.785579142
1/25/17,0.571600454,4.43851274
1/26/17,1.768364209,4.320152041
1/27/17,4.738306352,5.013914209
1/28/17,6.260881887,5.255454697
1/29/17,8.060823251,5.124119756
1/30/17,3.829442444,5.42851278
1/31/17,12.24504765,8.970374788
2/1/17,9.631345737,11.50110044
2/2/17,5.049374393,12.21655856
2/3/17,5.750983096,12.45981443
2/4/17,5.425595487,12.19638637
2/5/17,8.252735228,12.14853211
2/6/17,4.506723184,12.30748465
2/7/17,3.313486961,9.125770249
2/8/17,7.446399208,8.212877247
2/9/17,11.93377941,10.95915231
2/10/17,3.279899811,10.35835156
2/11/17,1.266434,9.51349685
2/12/17,0.336079644,7.618861202
2/13/17,0.11987643,6.83330456
2/14/17,0.218135702,6.350762893
2/15/17,5.118700189,5.598332133
2/16/17,6.757797247,3.478942368
2/17/17,3.16756847,3.484781901
2/18/17,1.259954967,3.484214194
2/19/17,1.855786751,3.688773779
2/20/17,4.592848064,4.450256931
2/21/17,8.114704422,6.408113334
2/22/17,1.962094395,5.733079419
2/23/17,0.771861131,4.254806948
2/24/17,4.718793781,4.593234202
2/25/17,8.644806163,6.801927164
2/26/17,5.156237181,7.512325482
2/27/17,7.591650842,8.450016272
2/28/17,4.310992195,7.226565893
3/1/17,2.539532223,7.3143735
3/2/17,1.735666687,7.442898548
3/3/17,4.184327331,7.276626859
3/4/17,2.996521993,5.345016549
3/5/17,4.107818163,5.062869207
3/6/17,8.042732376,5.260291716
3/7/17,10.75106118,7.536362462
3/8/17,7.910091426,9.083280439
3/9/17,8.646327609,10.92532879
3/10/17,5.83354113,11.34437976
3/11/17,7.813158508,12.90533733
3/12/17,5.401666916,13.25606324
3/13/17,13.12740406,15.29117471
3/14/17,6.713045233,13.60286597
3/15/17,5.088315865,12.64325606
3/16/17,11.68546328,13.91416494
3/17/17,4.615911309,13.65109696
3/18/17,4.306836096,12.38901551
3/19/17,16.02148766,17.42204189
3/20/17,7.815181904,15.4831377
3/21/17,6.42840703,15.44224163
3/22/17,1.797806146,14.74236873
3/23/17,0.563160798,11.47486802
3/24/17,3.651544188,11.1894804
3/25/17,9.408767066,12.89873535
3/26/17,3.185923298,7.323063395
3/27/17,2.258968287,5.620593383
3/28/17,0.673932271,4.39529972
3/29/17,8.056672526,5.982722792
3/30/17,6.065018796,7.049100558
3/31/17,2.758628074,6.868913194
4/1/17,10.70910125,7.216627711
4/2/17,6.106607977,7.895635162
4/3/17,2.733003981,7.97613023
4/4/17,0.932174573,8.012058307
4/5/17,3.355262544,6.733478417
4/6/17,7.108592077,7.098441756
4/7/17,5.017201293,7.615691848
4/8/17,6.04481381,6.000900042
4/9/17,3.320622641,5.354942808
4/10/17,4.768552532,5.830340087
4/11/17,2.828550234,6.112938642
4/12/17,4.397933037,6.302333552
4/13/17,3.242231454,5.285081999
4/14/17,8.059101492,6.142487985
4/15/17,8.098504557,6.66775783
4/16/17,13.76155169,10.4912205
4/17/17,6.220750175,10.82805422
4/18/17,7.828784092,12.1764817
4/19/17,6.890319168,12.78526472
4/20/17,1.898508565,12.55242014
4/21/17,3.065960294,11.2363655
4/22/17,4.330192469,10.23776506
4/23/17,3.403253971,6.421577561
4/24/17,3.077114961,5.664530955
4/25/17,5.809891304,4.969295176
4/26/17,3.266365458,4.112387836
4/27/17,1.733024121,4.086420776
4/28/17,7.156720827,5.083743805
4/29/17,8.379492761,6.471073779
4/30/17,4.731193879,6.812904562
5/1/17,2.580460097,6.726892552
5/2/17,7.472875895,7.214263256
5/3/17,3.768443895,7.342680276
5/4/17,3.098956267,7.572366896
5/5/17,3.303165816,6.633750597
5/6/17,1.663208536,4.754851217
5/7/17,3.63887438,4.461063373
5/8/17,5.524992463,5.088702184
5/9/17,4.006875545,4.196280994
5/10/17,2.766332795,3.963718457
5/11/17,2.588107973,3.862475838
5/12/17,4.013471161,4.015780913
5/13/17,5.233392555,4.758009786
5/14/17,3.146146795,4.644463614
5/15/17,0.973900599,3.787689812
5/16/17,2.932904864,3.544244698
5/17/17,2.339668548,3.478266253
5/18/17,1.316978534,3.294764736
5/19/17,1.122577499,2.789142934
5/20/17,1.560020163,2.036351022
5/21/17,2.302342306,1.890237548
5/22/17,1.800099069,1.998564604
5/23/17,2.562089845,1.941486684
5/24/17,1.206546848,1.780357567
5/25/17,0.614418927,1.687359813
5/26/17,0.28308007,1.578396084
5/27/17,0.445887267,1.431970183
5/28/17,0.617558185,1.199612058
5/29/17,1.067985408,1.104564454
5/30/17,3.340649684,1.253328771
5/31/17,4.170920223,1.803174498
6/1/17,2.128548541,2.010204089
6/2/17,6.738729229,3.257119219
6/3/17,3.112723857,3.664088861
6/4/17,1.013947362,3.716065827
6/5/17,1.44996076,3.765206738
6/6/17,3.490164409,3.790755284
6/7/17,1.742937575,3.311655702
6/8/17,4.572310478,3.803951981
6/9/17,1.731221232,2.744416314
6/10/17,0.930561078,2.400055745
6/11/17,1.08360361,2.410670576
6/12/17,2.429362406,2.550050604
6/13/17,3.361313719,2.535616468
6/14/17,2.78581715,2.694538971
6/15/17,2.432556988,2.246352226
6/16/17,1.125106935,2.167920637
6/17/17,3.670988934,2.630775671
6/18/17,3.030990884,2.926904064
6/19/17,0.997168658,2.728415229
6/20/17,0.779097748,2.317244177
6/21/17,2.437435432,2.262720204
6/22/17,12.08968662,5.618852601
6/23/17,5.064208639,6.424325343
6/24/17,2.673513257,6.216798566
6/25/17,2.218757075,6.079577845
6/26/17,1.338572862,6.122154172
6/27/17,1.260137423,6.185178751
6/28/17,0.646289081,5.934851829
6/29/17,0.59499431,2.323393674
6/30/17,2.879798126,1.784905366
7/1/17,6.682934743,2.74701484
7/2/17,3.390521686,2.978749044
7/3/17,3.220902,3.313718484
7/4/17,3.695008641,3.792134914
7/5/17,2.14278352,4.001433406
7/6/17,1.420947818,4.110194396
7/7/17,0.297609554,3.733052055
7/8/17,0.252643872,2.426564754
7/9/17,1.147921573,2.041690612
7/10/17,1.84213574,1.77894907
7/11/17,0.467687977,1.194322661
7/12/17,0.108345738,0.914820401
7/13/17,0.642542607,0.809929784
7/14/17,3.159649919,1.282973301
7/15/17,2.374603711,1.579626385
7/16/17,0.899017819,1.54833022
7/17/17,0.443407078,1.359784038
7/18/17,0.149979768,1.322788766
7/19/17,0.071716175,1.312481284
7/20/17,0.092077633,1.240189864
7/21/17,0.493404176,0.786795712
7/22/17,1.321249702,0.628412353
7/23/17,1.480693687,0.702569927
7/24/17,1.178861667,0.797799643
7/25/17,0.700675517,0.866520533
7/26/17,0.486005579,0.926556325
7/27/17,0.391526413,0.970761252
7/28/17,0.062403217,0.919687485
7/29/17,0.029898681,0.748493688
7/30/17,0.028853288,0.556573191
7/31/17,0.043831044,0.406569473
8/1/17,0.71099886,0.406242833
8/2/17,0.6859692,0.430064951
8/3/17,0.280205362,0.417972263
8/4/17,0.39878514,0.464071327
8/5/17,0.631364299,0.544931898
8/6/17,0.862804643,0.656980332
8/7/17,1.248225238,0.816298241
8/8/17,1.239533002,0.88644512
8/9/17,0.819055952,0.905443896
8/10/17,0.946190973,0.990743496
8/11/17,0.386305751,0.989580148
8/12/17,0.267622326,0.946793023
8/13/17,0.089880794,0.847621892
8/14/17,0.153963132,0.708110091
8/15/17,0.170676508,0.573703921
8/16/17,0.17202584,0.493597088
8/17/17,0.217872091,0.400332041
8/18/17,0.086295005,0.360307101
8/19/17,0.011281386,0.315717259
8/20/17,0.007357113,0.294638835
8/21/17,0.059746085,0.278935779
8/22/17,0.683102437,0.342570583
8/23/17,0.330324654,0.362552482
8/24/17,1.4050718,0.516632987
8/25/17,0.581265229,0.58007804
8/26/17,0.178921132,0.612947257
8/27/17,0.138017426,0.642114527
8/28/17,0.147886841,0.6570073
8/29/17,0.050812483,0.572701525
8/30/17,0.068916594,0.536097842
8/31/17,0.660316397,0.436243554
9/1/17,0.336623393,0.406490483
9/2/17,0.112556358,0.397012921
9/3/17,0.043735347,0.380030137
9/4/17,0.199338174,0.386089203
9/5/17,0.660519868,0.464279544
9/6/17,1.239034042,0.617014966
9/7/17,0.334059752,0.577153719
9/8/17,0.097241418,0.545411966
9/9/17,0.120140297,0.546500816
9/10/17,0.060745268,0.549646055
9/11/17,0.061267537,0.528879997
9/12/17,1.759755318,0.676802647
9/13/17,2.05220565,0.792405227
9/14/17,0.76936916,0.84616863
9/15/17,0.441742409,0.891256811
9/16/17,1.795600946,1.112005253
9/17/17,2.074672844,1.383562313
9/18/17,5.792653947,2.462258128
9/19/17,2.873219049,2.655341164
9/20/17,1.823841927,2.620829448
9/21/17,1.424776397,2.708157077
9/22/17,4.764644852,3.461429745
9/23/17,2.884006385,3.624758977
9/24/17,1.222912967,3.507237254
9/25/17,1.870271855,2.670933505
9/26/17,3.072864175,2.703268302
9/27/17,2.456473867,2.797755068
9/28/17,2.45051935,2.948185434
9/29/17,3.191058488,2.632762105
9/30/17,2.334831849,2.549063307
10/1/17,0.912883961,2.507980599
10/2/17,0.474722937,2.321076646
10/3/17,0.05580828,1.870727566
10/4/17,0.112217154,1.550035938
10/5/17,0.542085605,1.283281669
10/6/17,2.685570498,1.181745118
10/7/17,4.345569395,1.638002234
10/8/17,6.293761652,2.915886839
10/9/17,2.347765975,3.177157268
10/10/17,0.982899589,3.301043631
10/11/17,1.040156349,3.42119994
10/12/17,0.681080442,3.439299179
10/13/17,3.320182631,3.541920754
10/14/17,4.156433789,3.463806255
10/15/17,4.426472648,2.819252046
10/16/17,3.652596871,3.048932536
10/17/17,3.82570896,3.51420206
10/18/17,2.074506455,3.657765222
10/19/17,0.832355732,3.677788284
10/20/17,0.384922575,3.232040617
10/21/17,0.064436708,2.543207535
10/22/17,0.112337996,1.806693996
10/23/17,0.581808944,1.328607886
10/24/17,2.873444498,1.163476552
10/25/17,2.349042049,1.204476661
10/26/17,5.261854039,2.074820627
10/27/17,2.466178536,2.363334488
10/28/17,0.861013719,2.467685577
10/29/17,0.353281107,2.499439467
10/30/17,1.469472595,2.616227915
10/31/17,2.677001028,2.571594148
11/1/17,0.742570919,2.346559734
11/2/17,0.463335401,1.42913478
11/3/17,1.118604551,1.237544844
11/4/17,1.434596463,1.31509148
11/5/17,1.949435399,1.527192445
11/6/17,3.063161856,1.771065954
11/7/17,2.430700771,1.718656051
11/8/17,0.958190593,1.748834748
11/9/17,0.525958862,1.755888623
11/10/17,3.480915371,2.119695237
11/11/17,2.397282004,2.256566442
11/12/17,3.80670138,2.603909541
11/13/17,4.29582055,2.889384919
11/14/17,2.234022164,2.859905179
11/15/17,4.460734858,3.485276918
11/16/17,6.358627126,4.639016679
11/17/17,1.517752251,4.326316287
11/18/17,2.313544612,4.313645412
11/19/17,0.786691725,3.807992586
11/20/17,0.234256324,3.119498944
11/21/17,1.363784632,2.9949475
11/22/17,0.92202827,2.364274675
11/23/17,1.52101147,1.341984124
11/24/17,2.373915199,1.463211214
11/25/17,4.694697059,1.958356204
11/26/17,5.166985966,2.782398934
11/27/17,1.740120385,2.97725328
11/28/17,1.584154222,3.006966253
11/29/17,3.107005627,3.333427012
11/30/17,5.473768028,4.098755074
12/1/17,3.579349852,4.312753502
12/2/17,2.23869144,3.807796026
12/3/17,0.966937068,3.008600237
12/4/17,0.110583089,2.796607459
12/5/17,0.159843318,2.611981873
12/6/17,0.815983289,2.270348639
12/7/17,6.084711904,2.439406912
12/8/17,3.117424649,2.368827195
12/9/17,2.677740977,2.435948184
12/10/17,6.153853517,3.467247704
12/11/17,9.006528013,5.53052794
12/12/17,10.22660974,8.146210547
12/13/17,9.385832081,10.22692346
12/14/17,4.925031825,9.974736779
12/15/17,2.393483834,9.839552916
12/16/17,2.579349778,9.833828131
12/17/17,2.352599898,8.996696442
12/18/17,3.816376784,7.533153143
12/19/17,6.153183792,6.088107062
12/20/17,2.223647615,4.202987332
12/21/17,2.919490316,3.740190547
12/22/17,5.896957536,4.505845053
12/23/17,6.545607703,5.437510073
12/24/17,6.354853856,6.418622879
12/25/17,7.974820756,7.806788039
12/26/17,8.931617781,8.994365873
12/27/17,13.72840055,13.07755312
12/28/17,2.492087108,13.02382767
12/29/17,4.571002025,12.74405685
12/30/17,13.32571709,15.66777498
12/31/17,7.629826642,16.08138132
1/1/18,2.766899627,14.46930389
1/2/18,1.724042699,12.31451756
1/3/18,5.291549732,8.905814452
1/4/18,8.083128914,10.45424618
1/5/18,2.949939822,10.07473006
1/6/18,0.358050218,5.899862215
1/7/18,2.936174449,4.627615958
1/8/18,4.963067894,5.172725873
1/9/18,2.61116791,5.330753994
1/10/18,0.590797067,4.427797177
1/11/18,1.647779792,2.731642221
1/12/18,2.445391253,2.644449725
1/13/18,4.211509212,3.372189742
1/14/18,4.025712812,3.656900942
1/15/18,6.028133743,4.026076332
1/16/18,4.381306865,4.412099587
1/17/18,5.941961712,5.483978005
1/18/18,8.533761388,7.797509828
1/19/18,3.484038938,8.055865023
1/20/18,1.657544141,7.501392379
1/21/18,3.518522839,7.334596591
1/22/18,2.688104966,6.410739813
1/23/18,5.143571017,6.605001885
1/24/18,7.260867389,7.173178533
1/25/18,6.644484443,5.992539506
1/26/18,4.899438172,6.283271549
1/27/18,4.404792084,6.817319869
1/28/18,3.313974205,6.759308388
1/29/18,0.403609037,6.429097202
1/30/18,0.283325044,5.50284459
1/31/18,3.315697283,4.287992413
2/1/18,12.61805595,6.387824061
2/2/18,17.32450455,12.06963504
2/3/18,3.760859933,11.96124812
2/4/18,1.671900376,11.67678274
2/5/18,0.194877126,11.65169587
2/6/18,0.070012251,11.62147291
2/7/18,0.035128335,11.12536461
2/8/18,0.104578517,7.689953283
2/9/18,0.202055903,1.13938149
2/10/18,2.966260235,0.937720218
2/11/18,4.198931481,1.468777
2/12/18,6.429491222,2.735572608
2/13/18,4.741341285,3.620359557
2/14/18,4.479993919,4.431141253
2/15/18,4.09125886,5.118252492
2/16/18,3.630380951,5.682301626
2/17/18,5.697988337,6.318839638
2/18/18,5.961893434,6.715480993
2/19/18,1.181332945,5.572150599
2/20/18,0.422846897,4.731295094
2/21/18,0.43236551,3.972321261
2/22/18,1.26772133,3.431551126
2/23/18,1.6002453,3.048436315
2/24/18,4.638176648,2.839840412
2/25/18,1.267778618,1.855966046
2/26/18,0.674937662,1.789983588
2/27/18,4.820267942,2.621229947
2/28/18,2.582001817,2.942448427
3/1/18,1.026891252,2.916240155
3/2/18,0.702015879,2.797514532
3/3/18,2.938423865,2.349095803
3/4/18,2.78864639,2.582498606
3/5/18,3.734816791,3.08637392
3/6/18,6.218637518,3.362203245
3/7/18,3.441180698,3.520011805
3/8/18,4.154721467,4.070517312
3/9/18,3.237937245,4.483500907
3/10/18,2.092289297,4.344717633
3/11/18,0.899914941,4.065433424
3/12/18,0.268767407,3.512638075
3/13/18,1.553951686,2.554670628
3/14/18,2.388455788,2.348263844
3/15/18,2.940691907,2.095443592
3/16/18,5.983415356,2.750862676
3/17/18,8.240770071,4.547338787
3/18/18,9.642010988,7.178166266
3/19/18,2.858496788,7.552838172
3/20/18,1.290104406,7.520401338
3/21/18,2.553246183,7.544990977
3/22/18,3.771467018,7.704180294
3/23/18,3.003169122,6.979524606
3/24/18,2.501716167,5.241581185
3/25/18,4.904520689,3.374520591
3/26/18,1.917094632,3.221321841
3/27/18,1.007915551,3.185009338
3/28/18,4.708492853,3.688411702
3/29/18,6.277638632,4.305712076
3/30/18,4.184762291,4.576259041
3/31/18,5.299642782,5.215595299
4/1/18,5.921034398,5.440361256
4/2/18,8.760888384,7.314368997
4/3/18,7.036511914,8.575096662
4/4/18,3.015049658,8.167312694
4/5/18,9.108016019,9.402278343
4/6/18,4.7658742,9.580057723
4/7/18,3.033563078,9.053605742
4/8/18,4.994833827,8.863030564
4/9/18,6.802975843,8.185930705
4/10/18,2.671524996,7.185157248
4/11/18,5.541357552,7.772687828
4/12/18,4.161548986,6.052121965
4/13/18,7.548786973,6.736366086
4/14/18,2.973192198,6.725908249
4/15/18,7.589822239,7.546793681
4/16/18,5.361872196,7.111513199
4/17/18,3.442293707,7.283383462
4/18/18,2.210941409,6.550277559
4/19/18,3.463218095,6.385546275
4/20/18,8.640193887,6.963996615
4/21/18,3.384847055,7.054661191
4/22/18,4.067860995,6.025522983
4/23/18,6.753877048,6.422172768
4/24/18,5.311881576,6.861012731
4/25/18,2.972575948,7.001726929
4/26/18,2.362650966,6.764479751
4/27/18,2.106939067,4.903805914
4/28/18,3.898205908,4.997977914
4/29/18,11.2524628,7.556145572
4/30/18,7.620258786,7.878117754
5/1/18,8.865731831,9.154162819
5/2/18,3.838427556,9.362556114
5/3/18,7.000221215,10.61467798
5/4/18,3.174355324,10.82345522
5/5/18,4.623057736,11.02266466
5/6/18,8.876211678,9.87135387
5/7/18,7.440138757,9.75658105
5/8/18,3.525141574,8.052693018
5/9/18,2.872562559,7.820805054
5/10/18,3.36913387,6.779215757
5/11/18,2.286787684,6.596683195
5/12/18,9.839663534,8.218713443
5/13/18,4.203128936,6.816459324
5/14/18,6.684195213,6.494530956
5/15/18,13.60517358,10.41147274
5/16/18,4.146081277,10.71562112
5/17/18,3.792956968,10.8021268
5/18/18,2.158529057,10.78174637
5/19/18,2.91239449,8.746164331
5/20/18,8.097307034,9.954579721
5/21/18,5.956622675,9.806157451
5/22/18,5.094444457,6.248636998
5/23/18,7.036493296,7.134849164
5/24/18,3.234792189,7.015408106
5/25/18,2.811465817,7.121514589
5/26/18,7.584758946,8.377292257
5/27/18,7.6221602,8.021957582
5/28/18,5.492369459,7.898304063
